name,1th_menu,name,2th_menu,name,3th_menu,name,4th_menu,ItemID,ValCheckFlag,IsCommon,VehicleType,ItemName,ItemDescription,CurValue,DefaultValue,Unit,ItemType,ItemRange,ItemDescription,Permission,,,Visibility
待定,14,废弃,,,,,,433,0,0,0,nav.obstacle_detect_method,障碍检测方式,MIX_NOR_SIM,MIX_NOR_SIM,,enum_str,NORMAL;SIMULATE;MIX_NOR_SIM,导航时的障碍检测方式,20,,,0
待定,14,废弃,,,,,,450,0,0,0,nav.enable_local_velocity,启用局部速度规划,false,false,,enum_str,True;False,是否启用局部速度规划,20,,,0
待定,14,废弃,,,,,,466,0,0,0,nav.enable_backward,自由规划是否开启路径后退功能,false,false,,enum_str,True;False,自由规划是否开启路径后退功能,20,,,0
待定,14,废弃,,,,,,467,0,0,0,nav.robot_max_vel_x,主动绕障时最大移动速度,0.6,0.6,m/s,float,,local_planner:允许的最大的移动速度,20,,,0
待定,14,废弃,,,,,,468,0,0,0,nav.robot_max_vel_x_backwards,主动绕障时最大后退移动速度,0.2,0.2,m/s,float,,local_planner:允许的最大的后退移动速度,20,,,0
待定,14,废弃,,,,,,469,0,0,0,nav.robot_max_vel_theta,主动绕障时最大移动角速度,0.8,0.8,rad/s,float,,local_planner:允许的最大的移动角速度,20,,,0
待定,14,废弃,,,,,,470,0,0,0,nav.robot_acc_lim_x,主动绕障时最大移动线加速度,0.3,0.3,m/s²,float,,local_planner:允许的最大的移动线加速度,20,,,0
待定,14,废弃,,,,,,471,0,0,0,nav.robot_acc_lim_theta,主动绕障时最大移动角加速度,0.8,0.8,rad/s²,float,,local_planner:允许的最大的移动角加速度,20,,,0
待定,14,废弃,,,,,,472,0,0,0,nav.obstacles_min_obstacle_dist,主动绕障时局部路径离障碍物最近的距离,0.37,0.37,m,float,,local_planner:要求的局部路径离障碍物最近的距离,20,,,0
待定,14,废弃,,,,,,473,0,0,0,nav.obstacles_inflation_dist,主动绕障时局部路径离障碍物最近的缓冲距离,0.52,0.52,m,float,,local_planner:要求的局部路径离障碍物最近的缓冲距离,20,,,0
待定,14,废弃,,,,,,474,0,0,0,nav.optim_weight_max_vel_x,local_planner:优化参数:weight_max_vel_x,1,1,,float,,local_planner:优化参数:weight_max_vel_x,40,,,0
待定,14,废弃,,,,,,475,0,0,0,nav.optim_weight_max_vel_theta,local_planner:优化参数:weight_max_vel_theta,1,1,,float,,local_planner:优化参数:weight_max_vel_theta,40,,,0
待定,14,废弃,,,,,,476,0,0,0,nav.optim_weight_acc_lim_x,local_planner:优化参数:weight_acc_lim_x,10,10,,float,,local_planner:优化参数:weight_acc_lim_x,40,,,0
待定,14,废弃,,,,,,477,0,0,0,nav.optim_weight_acc_lim_theta,local_planner:优化参数:weight_acc_lim_theta,10,10,,float,,local_planner:优化参数:weight_acc_lim_theta,40,,,0
待定,14,废弃,,,,,,478,0,0,0,nav.optim_weight_kinematics_nh,local_planner:优化参数:weight_kinematics_nh,"1,000","1,000",,float,,local_planner:优化参数:weight_kinematics_nh,40,,,0
待定,14,废弃,,,,,,479,0,0,0,nav.optim_weight_kinematics_forward_drive,local_planner:优化参数:weight_kinematics_forward_drive,2,2,,float,,local_planner:优化参数:weight_kinematics_forward_drive,40,,,0
待定,14,废弃,,,,,,480,0,0,0,nav.optim_weight_optimaltime,local_planner:优化参数:weight_optimaltime,2,2,,float,,local_planner:优化参数:weight_optimaltime,40,,,0
待定,14,废弃,,,,,,481,0,0,0,nav.optim_weight_obstacle,local_planner:优化参数:weight_obstacle,50,50,,float,,local_planner:优化参数:weight_obstacle,40,,,0
待定,14,废弃,,,,,,482,0,0,0,nav.optim_weight_inflation,local_planner:优化参数:weight_inflation,2,2,,float,,local_planner:优化参数:weight_inflation,40,,,0
待定,14,废弃,,,,,,483,0,0,0,nav.open_local_planner,启用主动绕障功能,false,false,,enum_str,True;False,系统的主动绕障碍功能总开关,20,,,0
待定,14,废弃,,,,,,484,0,0,0,nav.enable_curve_fitting,主动绕障时启用曲线拟合抑制抖动,true,true,,enum_str,True;False,主动绕障时启用曲线拟合抑制抖动,30,,,0
待定,14,废弃,,,,,,485,0,0,0,nav.enable_loadfull_localplanner,背负货物时是否启用主动绕障,false,false,,enum_str,True;False,背负货物（LOAD_FULL）时是否启用主动绕障功能,30,,,0
待定,14,废弃,,,,,,501,0,0,0,station_recog.distance_threshold,识别范围,2,2,m,float,"[0, 3]",特征位置与识别位置距离,20,,,0
待定,14,废弃,,,,,,502,0,0,0,station_recog.average_cnt,识别次数,10,10,,int,10,站点识别时，采样次数,30,,,0
待定,14,废弃,,,,,,503,0,0,0,station_recog.feature_theta,站点特征张角,1.5,1.5,rad,float,"[-π, π]",识别角特征角大小,20,,,0
待定,14,废弃,,,,,,504,0,0,0,station_recog.feature_d1,站点特征d1,1,1,m,float,"[0, 1]",识别角特征边长,20,,,0
待定,14,废弃,,,,,,505,0,0,0,station_recog.feature_d2,站点特征d2,1,1,m,float,"[0, 1]",识别角特征边长,20,,,0
待定,14,废弃,,,,,,506,0,0,0,station_recog.rack_length,货架长度,1.02,1.02,m,float,"[0, 2]",识别货架长,20,,,0
待定,14,废弃,,,,,,507,0,0,0,station_recog.rack_width,货架宽度,0.569,0.569,m,float,"[0, 2]",识别货架宽,20,,,0
待定,14,废弃,,,,,,907,0,0,0,main.enable_sonar_device,启用超声传感器,false,false,,enum_str,True;False,是否启用超声传感器,30,,,0
待定,14,废弃,,,,,,908,0,0,0,main.charge_station_no,充电站点编号,0,0,,int,,设置充电站点编号，到达充电站点后自动开始充电动作（需要安装电源单元）,30,,,0
待定,14,废弃,,,,,,909,0,0,0,main.enable_upload_hardware_state,启用硬件状态自动上传,false,false,,enum_str,True;False,是否启用硬件状态自动上传功能，不影响主动获取硬件状态功能,20,,,0
待定,14,废弃,,,,,,914,0,0,0,main.enter_exit_station,充电站点的进入和退出接入点,0,0,,int,,配合main.charge_station_no实现路网上对接站点功能,30,,,0
待定,14,废弃,,,,,,917,0,0,0,main.package_station_num,货物站点编号,NA,NA,,str,"""1,2,3,4...""",在该站点操作货物，旋转不避障,10,,,0
待定,14,废弃,,,,,,918,0,0,0,main.start_local_location_stations,启动局部定位的站点编号,,,,str,"""1,2,3,4...""",启动局部定位的站点编号,20,,,0
待定,14,废弃,,,,,,919,0,0,0,main.stop_local_location_stations,停止局部定位的站点编号,,,,str,"""1,2,3,4...""",停止局部定位的站点编号,20,,,0
待定,14,废弃,,,,,,921,0,0,0,main.rotate_arc_radius_threshold,旋转弧度阈值,6,6,m,int,"[1,100]",大于阈值认为为直线行走，小于阈值认为是旋转,20,,,0
待定,14,废弃,,,,,,922,0,0,0,main.enable_s300,开启gulf避障雷达,False,False,,enum_str,True;False,控制开启或关闭gulf避障雷达模块,40,,,0
待定,14,废弃,,,,,,925,0,0,0,main.enable_bms,BMS协议支持开启,false,false,,enum_str,True;False,BMS协议支持,40,,,0
待定,14,废弃,,,,,,927,0,0,0,main.motion_turn_threshold,转向判定阈值,0.1,0.1,rad/s,double,"(0, π/2]",转向判定阈值,10,,,0
待定,14,废弃,,,,,,928,0,0,0,main.motion_straight_threshold,直行判定阈值,0.05,0.05,m/s,double,"(0, 2]",直行判定阈值,10,,,0
待定,14,废弃,,,,,,948,0,0,0,main.pgv_rectify_version,PGV矫正功能版本,v2,v2,,enum_str,v1;v2,PGV矫正功能版本,20,,,0
待定,14,废弃,,,,,,953,0,0,0,main.enable_sh100,"开启SH100 TOF模块",false,false,,enum_str,True;False,"控制开启或关闭SH100 TOF避障模块",20,,,0
待定,14,废弃,,,,,,109,0,0,0,laser.enable_remove_rack_leg,启用货架腿滤除,false,false,,enum_str,True;False,是否启用货架腿滤除,20,,,0
待定,14,废弃,,,,,,110,0,0,0,laser.rack_leg_center_length,货架腿中心长度,1.06,1.06,m,float,,所有货架腿中心点组成的矩形长度（沿车前进方向），用于去除货架腿障碍点,20,,,0
待定,14,废弃,,,,,,111,0,0,0,laser.rack_leg_center_width,货架腿中心宽度,1.06,1.06,m,float,,所有货架腿中心点组成的矩形宽度（垂直于车前进方向），用于去除货架腿障碍点,20,,,0
待定,14,废弃,,,,,,112,0,0,0,laser.rack_leg_diameter,货架腿直径,0.1,0.1,m,float,,货架腿直径大小，用于去除货架腿障碍点,20,,,0
待定,14,废弃,,,,,,113,0,0,0,laser.rack_leg_search_thresh,货架腿初始搜索角度范围阈值,0.17,0.17,rad,float,,货架腿初始搜索角度范围阈值,20,,,0
待定,14,废弃,,,,,,114,0,0,0,laser.rack_tailing_noise_angle_thresh,货架腿拖尾点角度范围阈值,0.017,0.017,rad,float,,货架腿拖尾点角度范围阈值,20,,,0
待定,14,废弃,,,,,,115,0,0,0,laser.rack_enable_region_filter,启用基于区域的货架障碍滤除,false,false,,enum_str,True;False,启用基于区域的货架障碍滤除,20,,,0
待定,14,废弃,,,,,,116,0,0,0,laser.rack_region_radius_offset,货架上最远位置调节阈值,0.05,0.05,m,float,,货架上最远位置调节阈值，当货架顶偏时仍能滤除,20,,,0
待定,14,废弃,,,,,,117,0,0,0,laser.rack_enable_filter_only_load_full,是否仅当LOAD_FULL时才执行货架障碍滤除,true,true,,enum_str,True;False,是否仅当LOAD_FULL时才执行货架障碍滤除,20,,,0
待定,14,废弃,,,,,,118,0,0,0,laser.rack_infos,所有货架尺寸信息,,,,str,"1,2,3,",货架尺寸信息，以英文逗号分隔每个尺寸信息，如果含有多腿，以腿直径1，避障尺寸长1，避障尺寸宽1，腿内间距长1，腿内间距宽1．．．，腿直径2，避障尺寸长2，避障尺寸宽2．．．形式设置，每个货架以分号分隔,30,,,0
待定,14,废弃,,,,,,120,0,0,0,laser.rack_leg_backlash_rotate_angle,货架在顶升后相对于小车的旋转间隙,0.034,0.034,rad,float,,货架在顶升后相对于小车的旋转间隙,20,,,0
待定,14,废弃,,,,,,963,0,0,0,main.expect_fleet_state,期望的调度模式,FLEET_STATE_LEAVE,FLEET_STATE_LEAVE,,enum_str,FLEET_STATE_LEAVE;FLEET_STATE_JOIN,期望的调度模式，当车辆进入某个现场后，若无fms则需要设置单机模式，若有需要设置调度模式,30,,,0
待定,14,废弃,,,,,,1001,0,0,0,network.enable_wifi,启用WiFi通信,false,false,,enum_str,True;False,是否启用WiFi通信功能,30,,,0
待定,14,废弃,,,,,,1002,0,0,0,network.wifi_ssid,WiFi名称（SSID）,NA,NA,,str,合法SSID名称字符串,WiFi名称（SSID）,30,,,0
待定,14,废弃,,,,,,1003,0,0,0,network.wifi_password,WiFi连接密码,NA,NA,,str,合法密码字符串,WiFi连接密码,30,,,0
待定,14,废弃,,,,,,1004,0,0,0,network.wifi_ip_type,WiFi获取IP类型,Static,Static,,enum_str,Static;DHCP,WiFi获取IP的方式（静态配置/DHCP）,30,,,0
待定,14,废弃,,,,,,1005,0,0,0,network.wifi_ip,WiFi静态IP地址,NA,NA,,str,,WiFi静态IP地址,30,,,0
待定,14,废弃,,,,,,1006,0,0,0,network.wifi_gateway,WiFi网关地址,NA,NA,,str,,WiFi网关地址,30,,,0
待定,14,废弃,,,,,,1007,0,0,0,network.wifi_netmask_prefixlen,WiFi子网掩码长度,24,24,,int,"[0, 32]",WiFi子网掩码长度,30,,,0
待定,14,废弃,,,,,,1301,0,0,0,inspection.handle_hardware_error,是否主动处理硬件错误,true,true,,enum_str,True;False,是否主动处理硬件错误，当出现错误后会强制停车,20,,,0
待定,14,废弃,,,,,,1302,0,0,0,inspection.motor1_enable,电机1,false,false,,enum_str,True;False,电机1,20,,,0
待定,14,废弃,,,,,,1303,0,0,0,inspection.motor2_enable,电机2,false,false,,enum_str,True;False,电机2,20,,,0
待定,14,废弃,,,,,,1304,0,0,0,inspection.motor3_enable,电机3,false,false,,enum_str,True;False,电机3,20,,,0
待定,14,废弃,,,,,,1305,0,0,0,inspection.motor4_enable,电机4,false,false,,enum_str,True;False,电机4,20,,,0
待定,14,废弃,,,,,,1306,0,0,0,inspection.imu_enable,陀螺仪,false,false,,enum_str,True;False,陀螺仪,20,,,0
待定,14,废弃,,,,,,1307,0,0,0,inspection.pgv1_enable,PGV上视扫码,false,false,,enum_str,True;False,PGV上视扫码,20,,,0
待定,14,废弃,,,,,,1308,0,0,0,inspection.pgv2_enable,PGV下视扫码,false,false,,enum_str,True;False,PGV下视扫码,20,,,0
待定,14,废弃,,,,,,1309,0,0,0,inspection.hmi_speaker,HMI扬声器,false,false,,enum_str,True;False,HMI扬声器,20,,,0
待定,14,废弃,,,,,,1310,0,0,0,inspection.handle_hardware_error,是否主动处理硬件错误,false,false,,enum_str,True;False,是否主动处理硬件错误，当出现错误后会强制停车,20,,,0
待定,14,废弃,,,,,,1311,0,0,0,inspection.lidar_enable,是否启动雷达故障停车,true,true,,enum_str,True;False,是否启动雷达故障停车,20,,,0
待定,14,废弃,,,,,,1312,0,0,0,inspection.EU100_TIM312_1_enable,是否启动TIM312_1故障停车,true,true,,enum_str,True;False,是否启动TIM312_1故障停车,20,,,0
待定,14,废弃,,,,,,1313,0,0,0,inspection.EU100_TIM312_2_enable,是否启动TIM312_2故障停车,true,true,,enum_str,True;False,是否启动TIM312_2故障停车,20,,,0
待定,14,废弃,,,,,,1314,0,0,0,inspection.eac_enable,是否启动EAC故障停车,false,false,,enum_str,True;False,是否启动EAC故障停车,20,,,0
待定,14,废弃,,,,,,1315,0,0,0,inspection.eac_inspection_intvl,EAC状态检测间隔时间,"5,000","5,000",ms,int,"[400,10000]",检测间隔时间调小的同时要保证EAC心跳再间隔时间内有变化,20,,,0
待定,14,废弃,,,,,,1408,0,0,0,hmi.locate_station_no,定位站点编号,0,0,,int,,用于重新定位站点编号,20,,,0
待定,14,废弃,,,,,,1501,0,0,0,debug.enable_loop_debug,启用内部循环站点运行模式,false,false,,enum_str,True;False,是否启用内部循环站点运行模式,30,,,0
待定,14,废弃,,,,,,1502,0,0,0,debug.loop_stations,循环站点列表,,,,str,"1,2,3,",循环站点编号列表，以英文逗号做分隔，最后一个字符应改为逗号,30,,,0
待定,14,废弃,,,,,,1503,0,0,0,debug.enable_debug_pgv,启用PGV调试模式,false,false,,enum_str,True;False,是否启用PGV调试输出原始偏移值,30,,,0
待定,14,废弃,,,,,,1702,0,0,0,camera.d435_depth_image_width,D435深度图像宽度,848,848,,int,"[0,1280]",D435深度图像宽度,30,,,0
待定,14,废弃,,,,,,1703,0,0,0,camera.d435_depth_image_height,D435深度图像高度,480,480,,int,"[0,640]",D435深度图像高度,30,,,0
待定,14,废弃,,,,,,1704,0,0,0,camera.d435_depth_image_fps,D435深度图像FPS,15,15,fps,int,"[0,90]",D435深度图像FPS,30,,,0
待定,14,废弃,,,,,,1705,0,0,0,camera.d435_depth_fov_width,D435深度图像宽度方向FOV,85.2,85.2,°,float,"[0,180]",D435深度图像宽度方向FOV,30,,,0
待定,14,废弃,,,,,,1706,0,0,0,camera.d435_depth_fov_height,D435深度图像高度方向FOV,58,58,°,float,"[0,180]",D435深度图像高度方向FOV,30,,,0
待定,14,废弃,,,,,,1802,0,0,0,vision.depth_oba_area_width,深度避障检测区域宽度,600,600,mm,int,"[0,1000]",深度避障检测区域宽度，与地面平行，垂直于车前进方向,20,,,0
待定,14,废弃,,,,,,1803,0,0,0,vision.depth_oba_area_length,深度避障检测区域长度,"3,000","3,000",mm,int,"[0,5000]",深度避障检测区域长度，与地面平行，平行于车前进方向,20,,,0
待定,14,废弃,,,,,,1804,0,0,0,vision.depth_oba_area_height,深度避障检测区域高度,300,300,mm,int,"[0,1000]",深度避障检测区域高度，与地面垂直,20,,,0
待定,14,废弃,,,,,,1805,0,0,0,vision.depth_oba_area_min,深度避障时障碍物最小面积,30,30,,int,"[0,100000]",深度避障时障碍物最小大小阈值，小于此值直接忽略,20,,,0
待定,14,废弃,,,,,,1806,0,0,0,vision.depth_oba_area_max,深度避障时障碍物最大面积,"100,000","100,000",,int,"[0,100000]",深度避障时障碍物最大大小阈值，大于此值直接忽略,20,,,0
待定,14,废弃,,,,,,1807,0,0,0,vision.lift_rack_forward_pose_x,前向顶升后DML扫描二维码读数x的值,0,0,,double,"[0,100]",前向顶升后DML扫描二维码读数x的值,20,,,0
待定,14,废弃,,,,,,1808,0,0,0,vision.lift_rack_forward_pose_y,前向顶升后DML扫描二维码读数y的值,0,0,,double,"[0,100]",前向顶升后DML扫描二维码读数y的值,20,,,0
待定,14,废弃,,,,,,1809,0,0,0,vision.lift_rack_forward_pose_yaw,前向顶升后DML扫描二维码读数yaw的值°,0,0,°,double,"[0,360.0]",前向顶升后DML扫描二维码读数yaw的值,20,,,0
待定,14,废弃,,,,,,1810,0,0,0,vision.lift_rack_backward_pose_x,后向顶升后DML扫描二维码读数x的值,0,0,,double,"[0,100]",后向顶升后DML扫描二维码读数x的值,20,,,0
待定,14,废弃,,,,,,1811,0,0,0,vision.lift_rack_backward_pose_y,后向顶升后DML扫描二维码读数y的值,0,0,°,double,"[0,100]",后向顶升后DML扫描二维码读数y的值,20,,,0
待定,14,废弃,,,,,,1812,0,0,0,vision.lift_rack_backward_pose_yaw,后向顶升后DML扫描二维码读数yaw的值°,180,0,,double,"[0,360.0]",后向顶升后DML扫描二维码读数yaw的值,20,,,0
待定,14,废弃,,,,,,1925,0,0,0,device.enable_sh100,"开启SH100 TOF模块",false,false,,enum_str,True;False,"控制开启或关闭SH100 TOF避障模块",20,,,0
待定,14,废弃,,,,,,2201,0,0,0,obstacle.sh100_tof1_coord_x,"SH100 TOF1 安装X方向偏移",350,350,mm,float,"[-2000,2000]","SH100 TOF1安装相对于车中心坐标系X正方向偏移，当向后安装时，该值应为负值",20,,,0
待定,14,废弃,,,,,,2202,0,0,0,obstacle.sh100_tof1_coord_y,"SH100 TOF1 安装Y方向偏移",0,0,mm,float,"[-2000,2000]","SH100 TOF1安装相对于车中心坐标系Y正方向偏移",20,,,0
待定,14,废弃,,,,,,2203,0,0,0,obstacle.sh100_tof1_coord_yaw,"SH100 TOF1 安装朝向",0,0,°,float,"[0,360]","SH100 TOF1安装安装朝向 前进方向为0° 后退方向为180° 逆时针为正",20,,,0
待定,14,废弃,,,,,,2204,0,0,0,obstacle.sh100_tof2_coord_x,"SH100 TOF2 安装X方向偏移",350,350,mm,float,"[-2000,2000]","SH100 TOF2安装相对于车中心坐标系X正方向偏移，当向后安装时，该值应为负值",20,,,0
待定,14,废弃,,,,,,2205,0,0,0,obstacle.sh100_tof2_coord_y,"SH100 TOF2 安装Y方向偏移",0,0,mm,float,"[-2000,2000]","SH100 TOF2安装相对于车中心坐标系Y正方向偏移",20,,,0
待定,14,废弃,,,,,,2206,0,0,0,obstacle.sh100_tof2_coord_yaw,"SH100 TOF2 安装朝向",0,0,°,float,"[0,360]","SH100 TOF2安装朝向 前进方向为0° 后退方向为180° 逆时针为正",20,,,0
待定,14,废弃,,,,,,2207,0,0,0,obstacle.sh100_tof3_coord_x,"SH100 TOF3 安装X方向偏移",350,350,mm,float,"[-2000,2000]","SH100 TOF3安装相对于车中心坐标系X正方向偏移，当向后安装时，该值应为负值",20,,,0
待定,14,废弃,,,,,,2208,0,0,0,obstacle.sh100_tof3_coord_y,"SH100 TOF3 安装Y方向偏移",0,0,mm,float,"[-2000,2000]","SH100 TOF3安装相对于车中心坐标系Y正方向偏移",20,,,0
待定,14,废弃,,,,,,2209,0,0,0,obstacle.sh100_tof3_coord_yaw,"SH100 TOF3 安装朝向",0,0,°,float,"[0,360]","SH100 TOF3安装朝向 前进方向为0° 后退方向为180° 逆时针为正",20,,,0
待定,14,废弃,,,,,,2210,0,0,0,obstacle.sh100_tof4_coord_x,"SH100 TOF4 安装X方向偏移",350,350,m,float,"[-2000,2000]","SH100 TOF4安装相对于车中心坐标系X正方向偏移，当向后安装时，该值应为负值",20,,,0
待定,14,废弃,,,,,,2211,0,0,0,obstacle.sh100_tof4_coord_y,"SH100 TOF4 安装Y方向偏移",0,0,mm,float,"[-2000,2000]","SH100 TOF4安装相对于车中心坐标系Y正方向偏移",20,,,0
待定,14,废弃,,,,,,2212,0,0,0,obstacle.sh100_tof4_coord_yaw,"SH100 TOF4 安装朝向",0,0,°,float,"[0,360]","SH100 TOF4安装朝向 前进方向为0° 后退方向为180° 逆时针为正",20,,,0
待定,14,废弃,,,,,,2215,0,0,0,obstacle.enable_sh100_tof1,"是否启用SH100 TOF1",false,false,,enum_str,True;False,"是否启用SH100 TOF1",20,,,0
待定,14,废弃,,,,,,2216,0,0,0,obstacle.enable_sh100_tof2,"是否启用SH100 TOF2",false,false,,enum_str,True;False,"是否启用SH100 TOF2",20,,,0
待定,14,废弃,,,,,,2217,0,0,0,obstacle.enable_sh100_tof3,"是否启用SH100 TOF3",false,false,,enum_str,True;False,"是否启用SH100 TOF3",20,,,0
待定,14,废弃,,,,,,2218,0,0,0,obstacle.enable_sh100_tof4,"是否启用SH100 TOF4",false,false,,enum_str,True;False,"是否启用SH100 TOF4",20,,,0
待定,14,废弃,,,,,,2225,0,0,0,obstacle.rack_wheel_rotate_radius,背负货架轮子的旋转半径,0.1,0.1,m,float,"[-2,2]",背负货架轮子的旋转半径,20,,,0
待定,14,废弃,,,,,,5565,0,0,0,ac.ats_reserve0,ATS保留位0,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5566,0,0,0,ac.ats_reserve1,ATS保留位1,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5567,0,0,0,ac.ats_reserve2,ATS保留位2,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5568,0,0,0,ac.ats_reserve3,ATS保留位3,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5569,0,0,0,ac.ats_reserve4,ATS保留位4,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5570,0,0,0,ac.ats_reserve5,ATS保留位5,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5571,0,0,0,ac.ats_reserve6,ATS保留位6,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5572,0,0,0,ac.ats_reserve7,ATS保留位7,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5573,0,0,0,ac.ats_reserve8,ATS保留位8,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5574,0,0,0,ac.ats_reserve9,ATS保留位9,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5575,0,0,0,ac.ats_reserve10,ATS保留位10,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5576,0,0,0,ac.ats_reserve11,ATS保留位11,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5577,0,0,0,ac.ats_reserve12,ATS保留位12,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5578,0,0,0,ac.ats_reserve13,ATS保留位13,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,废弃,,,,,,5579,0,0,0,ac.ats_reserve14,ATS保留位14,0,0,,int,"[-32767,32767]",,20,,,0
待定,14,,,,,,,902,0,0,0,main.nav_slow_speed_level,导航减速速度级别,20,20,0,float,"[1, 100]",检测到障碍物需要减速时设置的速度级别,20,,,1
待定,14,,,,,,,906,0,0,0,main.enable_lmns_usart,启用串口通信(本协议处于废弃状态，请用modbus替代),false,false,,enum_str,True;False,是否启用通过自由协议与车辆通信,30,,,1
待定,14,,,,,,,910,0,0,0,main.enable_upload_laser_point,启动激光雷达点自动上传,false,false,,enum_str,True;False,是否启用激光雷达点自动上传功能，不影响主动获取激光雷达点功能,20,,,1
待定,14,,,,,,,912,0,0,0,main.vehicle_type,车辆类型标识,NA,NA,,enum_str,oasis;gulf;jungle;massif,标识车辆类型,20,,,1
待定,14,,,,,,,913,0,1,0,main.enable_upload_ipaddr,启用自动上传IP地址,false,false,,enum_str,True;False,是否启用自动向服务器上传IP地址功能,30,,,1
待定,14,,,,,,,915,0,0,0,main.action_unit,表示动作执行单元的类型,,,,enum_str,riser;roller;droller;rise-rotater;eac,表示动作执行单元的类型,20,,,1
待定,14,,,,,,,916,0,1,0,main.nickname,自定义设置名称,Oasis,Oasis,,str,,用于在调度系统中区分不同车辆,20,,,1
待定,14,,,,,,,920,0,0,0,main.enable_record,录制障碍点信息,false,false,,enum_str,True;False,将障碍点等信息录制下来，用于回放,30,,,1
待定,14,,,,,,,923,0,0,0,main.enable_station_recognation,启用站点识别模块,false,false,,enum_str,True;False,控制开启或关闭站点识别模块,30,,,1
待定,14,,,,,,,929,0,0,0,main.enable_hmi_unit,VSC300中HMI功能开启,true,true,,enum_str,True;False,VSC300中HMI功能开启,30,,,1
待定,14,,,,,,,930,0,0,0,main.serial_no,主控器硬件序列号,NA,NA,,str,,主控器硬件序列号,35,,,1
待定,14,,,,,,,931,0,0,0,main.hardware_version,硬件版本号,VC300,VC300,,str,,主控器硬件版本号,35,,,1
待定,14,,,,,,,932,0,0,0,main.monitor_file_save_time,性能监控文件保存时长,240,240,h,int,"[1, 2400]",性能监控文件保存时长,30,,,1
待定,14,,,,,,,934,0,0,0,main.enable_io_cancel_emergency,启用IO恢复急停功能,false,false,,enum_str,True;False,是否启用根据IO状态恢复急停状态功能,20,,,1
待定,14,,,,,,,937,0,0,0,main.src_uart_baud_rate,SRC通信串口波特率,460800,460800,,int,,SRC通信串口波特率,40,,,1
待定,14,,,,,,,938,0,0,0,main.src_uart_port,SRC通信串口设备名,/dev/ttyTHS2,/dev/ttyTHS2,,str,,SRC通信串口设备名,40,,,1
待定,14,,,,,,,939,0,0,0,main.vehicle_serial_no,车辆序列号,NA,NA,,str,,车辆序列号（车架号）,35,,,1
待定,14,,,,,,,945,0,0,0,main.enable_qrcode_location,启用二维码辅助定位,false,false,,enum_str,True;False,启用二维码辅助定位,20,,,1
待定,14,,,,,,,946,0,0,0,main.pgv_direction_offset,PGV默认正方向与X轴夹角,90,90,°,float,"[-90,90]",PGV默认正方向与X轴夹角,20,,,1
待定,14,,,,,,,947,0,0,0,main.enable_pgv_rectify,启用pgv矫正功能,false,false,,enum_str,True;False,启用pgv矫正功能,20,,,1
待定,14,,,,,,,950,0,0,0,main.enable_huawei_communication,开启华为测试线通信模块,false,false,,enum_str,True;False,开启华为测试线通信模块,30,,,1
待定,14,,,,,,,951,0,1,0,main.enable_rack_query,启用自动货架识别,true,true,,enum_str,True;False,当系统需要顶升货架前识别货架尺寸,30,,,1
避障参数,8,TIM320避障,33,,,,,954,0,1,0,main.enable_eu100_tim320,开启叉车TIM320避障模块,FALSE,FALSE,,enum_str,True;False,开启叉车TIM320避障模块,20,,,1
待定,14,,,,,,,961,0,0,0,main.enable_stereo_camera_module,是否开启低矮物体视觉避障模块,FALSE,FALSE,,enum_str,True;False,是否开启低矮物体视觉避障模块,20,,,1
待定,14,,,,,,,964,0,0,0,main.fleet_mode,车辆当前调度模式,FLEET_MODE_OFFLINE,FLEET_MODE_OFFLINE,,enum_str,FLEET_MODE_OFFLINE;FLEET_MODE_ONLINE,车辆当前调度模式,20,,,1
待定,14,,,,,,,970,0,0,0,main.vehicle_controller_type,车辆控制器类型,VC300,VC300,,enum_str,VC300;VC400,车辆控制器类型,30,,,1
待定,14,,,,,,,973,0,0,0,main.user_speed_level,用户设置的速度级别,100,100,0,int,"[0, 100]",用户设置的速度级别,10,,,1
待定,14,,,,,,,976,0,0,2,main.enable_load_detect,启用载货货物检测,false,false,,enum_str,True;False,启用载货货物检测,30,,,1
待定,14,,,,,,,977,0,0,2,main.enable_unload_detect,启用卸货货物检测,false,false,,enum_str,True;False,启用卸货货物检测,30,,,1
待定,14,,,,,,,979,0,0,0,main.enable_1353,启用1353拓展IO,FALSE,FALSE,,enum_str,True;False,启用1353拓展IO,30,,,1
